time,height
2024-03-01 07:00:00+00:00,0.327
2024-03-01 08:00:00+00:00,0.526
2024-03-01 09:00:00+00:00,0.724
2024-03-01 10:00:00+00:00,0.826
2024-03-01 11:00:00+00:00,0.836
2024-03-01 12:00:00+00:00,0.704
2024-03-01 13:00:00+00:00,0.447
2024-03-01 21:00:00+00:00,0.156
2024-03-01 22:00:00+00:00,0.298
2024-03-01 23:00:00+00:00,0.373
